"country","country_code","year_week","age_group","new_cases","population","rate_14_day_per_100k","source"
"Ireland","IE","2021-41","80+yr",379,170706,393.659273839232,"TESSy COVID-19"
"Ireland","IE","2021-42","80+yr",314,170706,405.961126146708,"TESSy COVID-19"
"Ireland","IE","2021-43","80+yr",255,170706,333.321617283517,"TESSy COVID-19"
"Ireland","IE","2021-44","80+yr",231,170706,284.700010544445,"TESSy COVID-19"
"Ireland","IE","2021-45","80+yr",234,170706,272.398158236969,"TESSy COVID-19"
"Ireland","IE","2021-46","80+yr",246,170706,281.185195599452,"TESSy COVID-19"
"Italy","IT","2020-01","<15yr",NA,7727554,NA,"TESSy COVID-19"
"Italy","IT","2020-02","<15yr",NA,7727554,NA,"TESSy COVID-19"
"Italy","IT","2020-03","<15yr",NA,7727554,NA,"TESSy COVID-19"
"Italy","IT","2020-04","<15yr",NA,7727554,NA,"TESSy COVID-19"
"Italy","IT","2020-05","<15yr",0,7727554,NA,"TESSy COVID-19"
"Italy","IT","2020-06","<15yr",0,7727554,0,"TESSy COVID-19"
"Italy","IT","2020-07","<15yr",NA,7727554,NA,"TESSy COVID-19"
"Italy","IT","2020-08","<15yr",3,7727554,NA,"TESSy COVID-19"
"Italy","IT","2020-09","<15yr",19,7727554,0.284695519436034,"TESSy COVID-19"
"Italy","IT","2020-10","<15yr",59,7727554,1.00937502345503,"TESSy COVID-19"
"Italy","IT","2020-11","<15yr",162,7727554,2.85989589978925,"TESSy COVID-19"
"Italy","IT","2020-12","<15yr",336,7727554,6.44447130359749,"TESSy COVID-19"
"Italy","IT","2020-13","<15yr",455,7727554,10.2360979942683,"TESSy COVID-19"
"Italy","IT","2020-14","<15yr",421,7727554,11.3360579557257,"TESSy COVID-19"
"Italy","IT","2020-15","<15yr",383,7727554,10.4043271648441,"TESSy COVID-19"
"Italy","IT","2020-16","<15yr",319,7727554,9.08437521109526,"TESSy COVID-19"
"Italy","IT","2020-17","<15yr",309,7727554,8.12676300935587,"TESSy COVID-19"
"Italy","IT","2020-18","<15yr",250,7727554,7.23385433476104,"TESSy COVID-19"
"Italy","IT","2020-19","<15yr",233,7727554,6.25036072216383,"TESSy COVID-19"
"Italy","IT","2020-20","<15yr",171,7727554,5.22804499327989,"TESSy COVID-19"
"Italy","IT","2020-21","<15yr",125,7727554,3.83044880695754,"TESSy COVID-19"
"Italy","IT","2020-22","<15yr",102,7727554,2.93754013236271,"TESSy COVID-19"
"Italy","IT","2020-23","<15yr",87,7727554,2.44579332606411,"TESSy COVID-19"
"Italy","IT","2020-24","<15yr",106,7727554,2.49755614777975,"TESSy COVID-19"
"Italy","IT","2020-25","<15yr",108,7727554,2.76931096178687,"TESSy COVID-19"
"Italy","IT","2020-26","<15yr",80,7727554,2.4328526206352,"TESSy COVID-19"
"Italy","IT","2020-27","<15yr",100,7727554,2.32932697720391,"TESSy COVID-19"
"Italy","IT","2020-28","<15yr",129,7727554,2.96342154322053,"TESSy COVID-19"
"Italy","IT","2020-29","<15yr",122,7727554,3.24811706265657,"TESSy COVID-19"
"Italy","IT","2020-30","<15yr",158,7727554,3.62339752009497,"TESSy COVID-19"
"Italy","IT","2020-31","<15yr",166,7727554,4.19278855896704,"TESSy COVID-19"
"Italy","IT","2020-32","<15yr",200,7727554,4.73629818698129,"TESSy COVID-19"
"Italy","IT","2020-33","<15yr",237,7727554,5.65508827243394,"TESSy COVID-19"
"Italy","IT","2020-34","<15yr",373,7727554,7.89383031163548,"TESSy COVID-19"
"Italy","IT","2020-35","<15yr",555,7727554,12.0089746380291,"TESSy COVID-19"
"Italy","IT","2020-36","<15yr",732,7727554,16.654687887008,"TESSy COVID-19"
"Italy","IT","2020-37","<15yr",866,7727554,20.6792472753992,"TESSy COVID-19"
"Italy","IT","2020-38","<15yr",1023,7727554,24.4449925552122,"TESSy COVID-19"
"Italy","IT","2020-39","<15yr",1262,7727554,29.5695119050608,"TESSy COVID-19"
"Italy","IT","2020-40","<15yr",2113,7727554,43.6748808225734,"TESSy COVID-19"
"Italy","IT","2020-41","<15yr",4203,7727554,81.7334954889995,"TESSy COVID-19"
"Italy","IT","2020-42","<15yr",8201,7727554,160.516510140207,"TESSy COVID-19"
"Italy","IT","2020-43","<15yr",12930,7727554,273.45004641831,"TESSy COVID-19"
"Italy","IT","2020-44","<15yr",17685,7727554,396.179696706099,"TESSy COVID-19"
"Italy","IT","2020-45","<15yr",19611,7727554,482.636549676651,"TESSy COVID-19"
"Italy","IT","2020-46","<15yr",18359,7727554,491.358585135736,"TESSy COVID-19"
"Italy","IT","2020-47","<15yr",15568,7727554,439.039313086651,"TESSy COVID-19"
"Italy","IT","2020-48","<15yr",12778,7727554,366.817236087901,"TESSy COVID-19"
"Italy","IT","2020-49","<15yr",11053,7727554,308.389951076369,"TESSy COVID-19"
"Italy","IT","2020-50","<15yr",9272,7727554,263.019837842608,"TESSy COVID-19"
"Italy","IT","2020-51","<15yr",9159,7727554,238.510141760252,"TESSy COVID-19"
"Italy","IT","2020-52","<15yr",7813,7727554,219.629652539471,"TESSy COVID-19"
"Italy","IT","2020-53","<15yr",9530,7727554,224.430654253597,"TESSy COVID-19"
"Italy","IT","2021-01","<15yr",10317,7727554,256.834180647589,"TESSy COVID-19"
"Italy","IT","2021-02","<15yr",8835,7727554,247.840390374496,"TESSy COVID-19"
"Italy","IT","2021-03","<15yr",9313,7727554,234.84792212387,"TESSy COVID-19"
"Italy","IT","2021-04","<15yr",10303,7727554,253.844877693511,"TESSy COVID-19"
"Italy","IT","2021-05","<15yr",11038,7727554,276.167594558382,"TESSy COVID-19"
"Italy","IT","2021-06","<15yr",11150,7727554,287.128372056669,"TESSy COVID-19"
"Italy","IT","2021-07","<15yr",11858,7727554,297.739750508376,"TESSy COVID-19"
"Italy","IT","2021-08","<15yr",15192,7727554,350.046081852032,"TESSy COVID-19"
"Italy","IT","2021-09","<15yr",17969,7727554,429.126732728105,"TESSy COVID-19"
"Italy","IT","2021-10","<15yr",18219,7727554,468.298248061418,"TESSy COVID-19"
"Italy","IT","2021-11","<15yr",16594,7727554,450.504778096666,"TESSy COVID-19"
"Italy","IT","2021-12","<15yr",15521,7727554,415.590754849465,"TESSy COVID-19"
"Italy","IT","2021-13","<15yr",14340,7727554,386.4224048127,"TESSy COVID-19"
"Italy","IT","2021-14","<15yr",12198,7727554,343.42044067243,"TESSy COVID-19"
"Italy","IT","2021-15","<15yr",13419,7727554,331.502050972403,"TESSy COVID-19"
"Italy","IT","2021-16","<15yr",14862,7727554,365.976090235021,"TESSy COVID-19"
"Italy","IT","2021-17","<15yr",13450,7727554,366.377252103318,"TESSy COVID-19"
"Italy","IT","2021-18","<15yr",11299,7727554,320.269518660109,"TESSy COVID-19"
"Italy","IT","2021-19","<15yr",7742,7727554,246.403972071887,"TESSy COVID-19"
"Italy","IT","2021-20","<15yr",5227,7727554,167.828008707542,"TESSy COVID-19"
"Italy","IT","2021-21","<15yr",3598,7727554,114.201725410136,"TESSy COVID-19"
"Italy","IT","2021-22","<15yr",2563,7727554,79.7276861475183,"TESSy COVID-19"
"Italy","IT","2021-23","<15yr",1712,7727554,55.3215157085929,"TESSy COVID-19"
"Italy","IT","2021-24","<15yr",1075,7727554,36.0657460303739,"TESSy COVID-19"
"Italy","IT","2021-25","<15yr",681,7727554,22.7238787331671,"TESSy COVID-19"
"Italy","IT","2021-26","<15yr",683,7727554,17.6511222050341,"TESSy COVID-19"
"Italy","IT","2021-27","<15yr",915,7727554,20.6792472753992,"TESSy COVID-19"
"Italy","IT","2021-28","<15yr",1791,7727554,35.0175488906322,"TESSy COVID-19"
"Italy","IT","2021-29","<15yr",3396,7727554,67.1234390597594,"TESSy COVID-19"
"Italy","IT","2021-30","<15yr",4696,7727554,104.716188330745,"TESSy COVID-19"
"Italy","IT","2021-31","<15yr",5601,7727554,133.250443801493,"TESSy COVID-19"
"Italy","IT","2021-32","<15yr",6062,7727554,150.927447417385,"TESSy COVID-19"
"Italy","IT","2021-33","<15yr",6886,7727554,167.556253893535,"TESSy COVID-19"
"Italy","IT","2021-34","<15yr",7187,7727554,182.114547501059,"TESSy COVID-19"
"Italy","IT","2021-35","<15yr",6663,7727554,179.228770190412,"TESSy COVID-19"
"Italy","IT","2021-36","<15yr",5811,7727554,161.422359520231,"TESSy COVID-19"
"Italy","IT","2021-37","<15yr",5574,7727554,147.329931308148,"TESSy COVID-19"
"Italy","IT","2021-38","<15yr",5049,7727554,137.469113771318,"TESSy COVID-19"
"Italy","IT","2021-39","<15yr",4591,7727554,124.748400334698,"TESSy COVID-19"
"Italy","IT","2021-40","<15yr",3807,7727554,108.676044191991,"TESSy COVID-19"
"Italy","IT","2021-41","<15yr",3516,7727554,94.7647858559125,"TESSy COVID-19"
"Italy","IT","2021-42","<15yr",5151,7727554,112.157093952368,"TESSy COVID-19"
"Italy","IT","2021-43","<15yr",6631,7727554,152.467391363425,"TESSy COVID-19"
"Italy","IT","2021-44","<15yr",7376,7727554,181.260460942751,"TESSy COVID-19"
"Italy","IT","2021-45","<15yr",10880,7727554,236.245518310192,"TESSy COVID-19"
"Italy","IT","2021-46","<15yr",11309,7727554,287.141312762098,"TESSy COVID-19"
"Italy","IT","2020-01","15-24yr",NA,5826944,NA,"TESSy COVID-19"
"Italy","IT","2020-02","15-24yr",NA,5826944,NA,"TESSy COVID-19"
"Italy","IT","2020-03","15-24yr",NA,5826944,NA,"TESSy COVID-19"
"Italy","IT","2020-04","15-24yr",NA,5826944,NA,"TESSy COVID-19"
"Italy","IT","2020-05","15-24yr",0,5826944,NA,"TESSy COVID-19"
"Italy","IT","2020-06","15-24yr",0,5826944,0,"TESSy COVID-19"
"Italy","IT","2020-07","15-24yr",NA,5826944,NA,"TESSy COVID-19"
"Italy","IT","2020-08","15-24yr",4,5826944,NA,"TESSy COVID-19"
"Italy","IT","2020-09","15-24yr",60,5826944,1.09834589108802,"TESSy COVID-19"
"Italy","IT","2020-10","15-24yr",153,5826944,3.65543241877732,"TESSy COVID-19"
"Italy","IT","2020-11","15-24yr",339,5826944,8.44353403773916,"TESSy COVID-19"
"Italy","IT","2020-12","15-24yr",638,5826944,16.7669364936406,"TESSy COVID-19"
"Italy","IT","2020-13","15-24yr",902,5826944,26.4289480043055,"TESSy COVID-19"
"Italy","IT","2020-14","15-24yr",978,5826944,32.2639105507106,"TESSy COVID-19"
"Italy","IT","2020-15","15-24yr",928,5826944,32.7101135689651,"TESSy COVID-19"
"Italy","IT","2020-16","15-24yr",682,5826944,27.630263822683,"TESSy COVID-19"
"Italy","IT","2020-17","15-24yr",678,5826944,23.3398501856205,"TESSy COVID-19"
"Italy","IT","2020-18","15-24yr",496,5826944,20.1477824396459,"TESSy COVID-19"
"Italy","IT","2020-19","15-24yr",457,5826944,16.3550567844826,"TESSy COVID-19"
"Italy","IT","2020-20","15-24yr",285,5826944,12.7339476748018,"TESSy COVID-19"
"Italy","IT","2020-21","15-24yr",219,5826944,8.64947389231817,"TESSy COVID-19"
"Italy","IT","2020-22","15-24yr",190,5826944,7.01911671023439,"TESSy COVID-19"
"Italy","IT","2020-23","15-24yr",129,5826944,5.47456780089186,"TESSy COVID-19"
"Italy","IT","2020-24","15-24yr",158,5826944,4.92539485534785,"TESSy COVID-19"
"Italy","IT","2020-25","15-24yr",155,5826944,5.37159787360235,"TESSy COVID-19"
"Italy","IT","2020-26","15-24yr",138,5826944,5.02836478263735,"TESSy COVID-19"
"Italy","IT","2020-27","15-24yr",172,5826944,5.3201129099576,"TESSy COVID-19"
"Italy","IT","2020-28","15-24yr",173,5826944,5.92077081914637,"TESSy COVID-19"
"Italy","IT","2020-29","15-24yr",200,5826944,6.40129714649738,"TESSy COVID-19"
"Italy","IT","2020-30","15-24yr",205,5826944,6.95047009204139,"TESSy COVID-19"
"Italy","IT","2020-31","15-24yr",375,5826944,9.9537596379852,"TESSy COVID-19"
"Italy","IT","2020-32","15-24yr",714,5826944,18.6890418030446,"TESSy COVID-19"
"Italy","IT","2020-33","15-24yr",1146,5826944,31.9206774597456,"TESSy COVID-19"
"Italy","IT","2020-34","15-24yr",2301,5826944,59.1562232278189,"TESSy COVID-19"
"Italy","IT","2020-35","15-24yr",2447,5826944,81.4835357950926,"TESSy COVID-19"
"Italy","IT","2020-36","15-24yr",1562,5826944,68.8010730839356,"TESSy COVID-19"
"Italy","IT","2020-37","15-24yr",1416,5826944,51.1074072446895,"TESSy COVID-19"
"Italy","IT","2020-38","15-24yr",1401,5826944,48.3443808624212,"TESSy COVID-19"
"Italy","IT","2020-39","15-24yr",1632,5826944,52.0512982448433,"TESSy COVID-19"
"Italy","IT","2020-40","15-24yr",2548,5826944,71.7357160116864,"TESSy COVID-19"
"Italy","IT","2020-41","15-24yr",5474,5826944,137.670792786064,"TESSy COVID-19"
"Italy","IT","2020-42","15-24yr",11368,5826944,289.036585901632,"TESSy COVID-19"
"Italy","IT","2020-43","15-24yr",20685,5826944,550.082513235068,"TESSy COVID-19"
"Italy","IT","2020-44","15-24yr",25911,5826944,799.664455330273,"TESSy COVID-19"
"Italy","IT","2020-45","15-24yr",27075,5826944,909.327427893592,"TESSy COVID-19"
"Italy","IT","2020-46","15-24yr",24224,5826944,880.375716670694,"TESSy COVID-19"
"Italy","IT","2020-47","15-24yr",20029,5826944,759.454698723722,"TESSy COVID-19"
"Italy","IT","2020-48","15-24yr",15121,5826944,603.232157370999,"TESSy COVID-19"
"Italy","IT","2020-49","15-24yr",12082,5826944,466.848488676054,"TESSy COVID-19"
"Italy","IT","2020-50","15-24yr",9994,5826944,378.860685807174,"TESSy COVID-19"
"Italy","IT","2020-51","15-24yr",10209,5826944,346.716906838302,"TESSy COVID-19"
"Italy","IT","2020-52","15-24yr",8750,5826944,325.367808580278,"TESSy COVID-19"
"Italy","IT","2020-53","15-24yr",11765,5826944,352.071343057356,"TESSy COVID-19"
"Italy","IT","2021-01","15-24yr",13635,5826944,435.906025525559,"TESSy COVID-19"
"Italy","IT","2021-02","15-24yr",10124,5826944,407.74375041188,"TESSy COVID-19"
"Italy","IT","2021-03","15-24yr",8660,5826944,322.364519034334,"TESSy COVID-19"
"Italy","IT","2021-04","15-24yr",8397,5826944,292.726341629506,"TESSy COVID-19"
"Italy","IT","2021-05","15-24yr",8817,5826944,295.420721393581,"TESSy COVID-19"
"Italy","IT","2021-06","15-24yr",9348,5826944,311.741454868967,"TESSy COVID-19"
"Italy","IT","2021-07","15-24yr",10411,5826944,339.097132218878,"TESSy COVID-19"
"Italy","IT","2021-08","15-24yr",14670,5826944,430.431457724667,"TESSy COVID-19"
"Italy","IT","2021-09","15-24yr",17066,5826944,544.642268743273,"TESSy COVID-19"
"Italy","IT","2021-10","15-24yr",18498,5826944,610.337082353975,"TESSy COVID-19"
"Italy","IT","2021-11","15-24yr",17150,5826944,611.778661336028,"TESSy COVID-19"
"Italy","IT","2021-12","15-24yr",16846,5826944,583.427608022318,"TESSy COVID-19"
"Italy","IT","2021-13","15-24yr",15074,5826944,547.800013180151,"TESSy COVID-19"
"Italy","IT","2021-14","15-24yr",11596,5826944,457.701326801836,"TESSy COVID-19"
"Italy","IT","2021-15","15-24yr",11776,5826944,401.102190101707,"TESSy COVID-19"
"Italy","IT","2021-16","15-24yr",10738,5826944,386.377490499308,"TESSy COVID-19"
"Italy","IT","2021-17","15-24yr",9180,5826944,341.82583529205,"TESSy COVID-19"
"Italy","IT","2021-18","15-24yr",7867,5826944,292.554725084024,"TESSy COVID-19"
"Italy","IT","2021-19","15-24yr",5851,5826944,235.423577092898,"TESSy COVID-19"
"Italy","IT","2021-20","15-24yr",4194,5826944,172.388819937175,"TESSy COVID-19"
"Italy","IT","2021-21","15-24yr",3284,5826944,128.334852711816,"TESSy COVID-19"
"Italy","IT","2021-22","15-24yr",2524,5826944,99.674889616238,"TESSy COVID-19"
"Italy","IT","2021-23","15-24yr",1893,5826944,75.8030281396217,"TESSy COVID-19"
"Italy","IT","2021-24","15-24yr",1393,5826944,56.3931968455506,"TESSy COVID-19"
"Italy","IT","2021-25","15-24yr",1053,5826944,41.9774070250203,"TESSy COVID-19"
"Italy","IT","2021-26","15-24yr",1449,5826944,42.9384596797223,"TESSy COVID-19"
"Italy","IT","2021-27","15-24yr",2914,5826944,74.8762987940162,"TESSy COVID-19"
"Italy","IT","2021-28","15-24yr",7337,5826944,175.924120774114,"TESSy COVID-19"
"Italy","IT","2021-29","15-24yr",10741,5826944,310.24839092327,"TESSy COVID-19"
"Italy","IT","2021-30","15-24yr",12201,5826944,393.722678645959,"TESSy COVID-19"
"Italy","IT","2021-31","15-24yr",12322,5826944,420.855254486743,"TESSy COVID-19"
"Italy","IT","2021-32","15-24yr",10598,5826944,393.345122245898,"TESSy COVID-19"
"Italy","IT","2021-33","15-24yr",9288,5826944,341.276662346506,"TESSy COVID-19"
"Italy","IT","2021-34","15-24yr",8287,5826944,301.6160786855,"TESSy COVID-19"
"Italy","IT","2021-35","15-24yr",5940,5826944,244.158859257958,"TESSy COVID-19"
"Italy","IT","2021-36","15-24yr",4156,5826944,173.264064319135,"TESSy COVID-19"
"Italy","IT","2021-37","15-24yr",3189,5826944,126.052352656899,"TESSy COVID-19"
"Italy","IT","2021-38","15-24yr",2324,5826944,94.6122015245041,"TESSy COVID-19"
"Italy","IT","2021-39","15-24yr",1892,5826944,72.3535355754234,"TESSy COVID-19"
"Italy","IT","2021-40","15-24yr",1594,5826944,59.8255277552007,"TESSy COVID-19"
"Italy","IT","2021-41","15-24yr",1552,5826944,53.9905652087956,"TESSy COVID-19"
"Italy","IT","2021-42","15-24yr",2002,5826944,60.9925202644817,"TESSy COVID-19"
"Italy","IT","2021-43","15-24yr",2519,5826944,77.5878402126398,"TESSy COVID-19"
"Italy","IT","2021-44","15-24yr",3247,5826944,98.9541001252114,"TESSy COVID-19"
"Italy","IT","2021-45","15-24yr",4925,5826944,140.245040968302,"TESSy COVID-19"
"Italy","IT","2021-46","15-24yr",4407,5826944,160.152560244272,"TESSy COVID-19"
"Italy","IT","2020-01","25-49yr",NA,18920355,NA,"TESSy COVID-19"
"Italy","IT","2020-02","25-49yr",NA,18920355,NA,"TESSy COVID-19"
"Italy","IT","2020-03","25-49yr",NA,18920355,NA,"TESSy COVID-19"
"Italy","IT","2020-04","25-49yr",NA,18920355,NA,"TESSy COVID-19"
"Italy","IT","2020-05","25-49yr",0,18920355,NA,"TESSy COVID-19"
"Italy","IT","2020-06","25-49yr",1,18920355,0.00528531309269831,"TESSy COVID-19"
"Italy","IT","2020-07","25-49yr",NA,18920355,NA,"TESSy COVID-19"
"Italy","IT","2020-08","25-49yr",56,18920355,NA,"TESSy COVID-19"
"Italy","IT","2020-09","25-49yr",433,18920355,2.58451810232948,"TESSy COVID-19"
"Italy","IT","2020-10","25-49yr",1556,18920355,10.512487741377,"TESSy COVID-19"
"Italy","IT","2020-11","25-49yr",4822,18920355,33.7097269052298,"TESSy COVID-19"
"Italy","IT","2020-12","25-49yr",8429,18920355,70.0356837913454,"TESSy COVID-19"
"Italy","IT","2020-13","25-49yr",8659,18920355,90.3154301280288,"TESSy COVID-19"
"Italy","IT","2020-14","25-49yr",8053,18920355,88.3281524051742,"TESSy COVID-19"
"Italy","IT","2020-15","25-49yr",6809,18920355,78.5503231836823,"TESSy COVID-19"
"Italy","IT","2020-16","25-49yr",4849,18920355,61.6161800346769,"TESSy COVID-19"
"Italy","IT","2020-17","25-49yr",4178,18920355,47.7105212877877,"TESSy COVID-19"
"Italy","IT","2020-18","25-49yr",2997,18920355,37.9221214401104,"TESSy COVID-19"
"Italy","IT","2020-19","25-49yr",2333,18920355,28.170718784082,"TESSy COVID-19"
"Italy","IT","2020-20","25-49yr",1637,18920355,20.9826929780123,"TESSy COVID-19"
"Italy","IT","2020-21","25-49yr",1278,18920355,15.4066876652156,"TESSy COVID-19"
"Italy","IT","2020-22","25-49yr",921,18920355,11.6224034908436,"TESSy COVID-19"
"Italy","IT","2020-23","25-49yr",593,18920355,8.00196402234525,"TESSy COVID-19"
"Italy","IT","2020-24","25-49yr",704,18920355,6.85505108122971,"TESSy COVID-19"
"Italy","IT","2020-25","25-49yr",551,18920355,6.63306793133638,"TESSy COVID-19"
"Italy","IT","2020-26","25-49yr",554,18920355,5.84027096743164,"TESSy COVID-19"
"Italy","IT","2020-27","25-49yr",588,18920355,6.03582755186147,"TESSy COVID-19"
"Italy","IT","2020-28","25-49yr",572,18920355,6.13096318753004,"TESSy COVID-19"
"Italy","IT","2020-29","25-49yr",633,18920355,6.36880227670147,"TESSy COVID-19"
"Italy","IT","2020-30","25-49yr",740,18920355,7.25673487627478,"TESSy COVID-19"
"Italy","IT","2020-31","25-49yr",834,18920355,8.31908280790715,"TESSy COVID-19"
"Italy","IT","2020-32","25-49yr",1071,18920355,10.0685214415903,"TESSy COVID-19"
"Italy","IT","2020-33","25-49yr",1187,18920355,11.9342369633128,"TESSy COVID-19"
"Italy","IT","2020-34","25-49yr",2954,18920355,21.8864815168637,"TESSy COVID-19"
"Italy","IT","2020-35","25-49yr",4013,18920355,36.8227763168292,"TESSy COVID-19"
"Italy","IT","2020-36","25-49yr",4039,18920355,42.5573410224068,"TESSy COVID-19"
"Italy","IT","2020-37","25-49yr",4043,18920355,42.7159004151878,"TESSy COVID-19"
"Italy","IT","2020-38","25-49yr",4367,18920355,44.4494831095928,"TESSy COVID-19"
"Italy","IT","2020-39","25-49yr",4739,18920355,48.1280610221108,"TESSy COVID-19"
"Italy","IT","2020-40","25-49yr",6671,18920355,60.3054223876878,"TESSy COVID-19"
"Italy","IT","2020-41","25-49yr",14108,18920355,109.823520753178,"TESSy COVID-19"
"Italy","IT","2020-42","25-49yr",27856,18920355,221.792878621992,"TESSy COVID-19"
"Italy","IT","2020-43","25-49yr",53135,18920355,428.062792690729,"TESSy COVID-19"
"Italy","IT","2020-44","25-49yr",75598,18920355,680.394210362332,"TESSy COVID-19"
"Italy","IT","2020-45","25-49yr",89176,18920355,870.882179536272,"TESSy COVID-19"
"Italy","IT","2020-46","25-49yr",86950,18920355,930.881053764583,"TESSy COVID-19"
"Italy","IT","2020-47","25-49yr",75512,18920355,858.662535665954,"TESSy COVID-19"
"Italy","IT","2020-48","25-49yr",55688,18920355,693.433077762019,"TESSy COVID-19"
"Italy","IT","2020-49","25-49yr",43662,18920355,525.095855759578,"TESSy COVID-19"
"Italy","IT","2020-50","25-49yr",36756,18920355,425.034308288613,"TESSy COVID-19"
"Italy","IT","2020-51","25-49yr",36805,18920355,388.792916411981,"TESSy COVID-19"
"Italy","IT","2020-52","25-49yr",32135,18920355,364.369484610622,"TESSy COVID-19"
"Italy","IT","2020-53","25-49yr",40815,18920355,385.563590112342,"TESSy COVID-19"
"Italy","IT","2021-01","25-49yr",42568,18920355,440.705261608464,"TESSy COVID-19"
"Italy","IT","2021-02","25-49yr",31532,18920355,391.641700168945,"TESSy COVID-19"
"Italy","IT","2021-03","25-49yr",28302,18920355,316.241423588511,"TESSy COVID-19"
"Italy","IT","2021-04","25-49yr",27991,18920355,297.526129927266,"TESSy COVID-19"
"Italy","IT","2021-05","25-49yr",28317,18920355,297.605409623657,"TESSy COVID-19"
"Italy","IT","2021-06","25-49yr",28434,18920355,299.946803323722,"TESSy COVID-19"
